ind,ci,salary_ci
2,会计,5757.9732772856
2,会计师,8499.0155142643
2,会计核算,6094.8055553976
2,会议,5918.1200663053
2,传播,11030.4827427208
2,体系,10761.5006745
2,作业,5108.028944459
2,作业管理,9599.3388462492
2,佣金,9138.7150687778
2,供应商,10377.5240743602
2,促销,3716.0984338032
2,保,6311.7085261898
2,保临分,7256.567458611
2,保人,8229.6789465927
2,保全,6529.27322749
2,保单,5688.4196327685
2,保及,7049.801784111
2,保安,3178.7771452866
2,保岗,8196.5528080493
2,保户,6125.6677136008
2,保费,6800.2060762252
2,保部,7206.046856074
2,保险,4886.7144217218
2,保险业务,5314.9227697982
2,保险产品,7875.8953774871
2,保险代理,4971.5501498655
2,保险客户,6104.3408041689
2,保险经纪,3843.1141144506
2,保障,5751.3683832231
2,信息,7718.3892441457
2,信息员,1956.418176636
2,信息安全,14403.5342476769
2,信息技术,10339.4253493501
2,信息管理,6800.5640377495
2,信息系统,10266.9687262341
2,信用,14025.057567813
2,信用卡,5418.3877265114
2,信用风险,8247.850126074
2,信贷,8819.0023366608
2,信贷员,4934.8302710532
2,信贷管理,10062.9374417195
2,修理,5845.4344166544
2,修理工,3923.112840111
2,俱乐部,4988.305236222
2,债券,15927.468152074
2,值班,4167.0465835821
2,健康,8084.1637848374
2,健康险,11656.0955066339
2,储备,5344.2204395174
2,元,6522.0460615122
2,先后,9397.4302657911
2,免费,4339.6235544012
2,入,1740.690333
2,全,6082.2429446896
2,全国,9957.4907548466
2,全部,5127.4128282444
2,全面,6444.537
2,公估,5749.2149820193
2,公关,10138.3372573273
2,公务员,6389.1000875467
2,公文,5091.0109888374
2,关系,6508.646467837
2,关联,9019.7416455972
2,养老金,7950.881340111
2,养老险,6458.175046921
2,兼任,7753.309004255
2,兼出,4148.6728441665
2,兼收,3913.4884926642
2,兼职,5198.7348335563
2,兼银保,20846.02292298
2,内,6995.512783
2,内刊,8167.9714878688
2,内勤,4279.4876687281
2,内勤人员,3555.0808018321
2,内控,9552.8140928235
2,内训师,12585.1636237356
2,内部,7878.289545324
2,再,7630.8844372839
2,再保,9419.7352699336
2,再保险,9969.4067675983
2,农行,18796.6316745
2,准,5514.5971241635
2,准备金,6764.73358725
2,出,3156.4811537752
2,出单,3786.8870169887
2,出纳,4246.4162270217
2,出纳员,3778.6153679716
2,分中心,11291.678
2,分出,6235.225680222
2,分区,13990.2405594508
2,分处,10887.5666800366
2,分岗,7808.0006745
2,分支机构,11647.3580224478
2,分析,8947.1599342697
2,分析员,9841.2720821538
2,分析师,14062.8010763841
2,分管,13354.0917842575
2,分部,8170.287099074
2,分销,7166.4391715914
2,创意,3481.960896111
2,初,4990.5640698
2,初审,4055.0141782841
2,初核,4988.305236222
2,初级,4643.5463268043
2,制作,4831.4474338032
2,制单,3158.569588461
2,制核,5802.881340111
2,前台,3225.2901518816
2,前线,7926.3566502214
2,剪辑,5275.1256175122
2,副,11254.4636522577
2,副处长,21433.290502394
2,副总,13342.3679398781
2,副总经理,15446.3207475511
2,副总裁,12564.4830634929
2,副科长,9664.256901222
2,副组长,11628.1852796922
2,副经理,12844.1233789183
2,办事员,5253.559607148
2,办事处,11208.6354659767
2,办公,2955.8060000657
2,办公厅,8280.2134472756
2,办公室,7023.4210142437
2,办理,3346.6046745
2,功能,10399.6385751078
2,助教,5337.2977279959
2,助理,4374.5198643917
2,劳动合同,3654.0645965532
2,勘员,4737.248783
2,勘察,4554.764608323
2,勘查,5242.6052588772
2,北区,9829.8387183321
2,区,11455.3071169529
2,区域,9930.4895738834
2,区域经理,10720.2068401781
2,区拓,4651.1241348554
2,区拓部,4424.6599429182
2,区部,10244.5321178055
2,医保,3104.4441225555
2,医务,4226.2220643688
2,医学,6876.881340111
2,医核,3222.537
2,医生,3481.960896111
2,医疗,6518.1564205052
2,医疗保险,3805.5113335821
2,医药,10553.3685361344
2,医院,8664.887683087
2,华东区,19360.544505111
2,协助,3570.530005
2,协管员,3827.2245075
2,协调,4700.3680237161
2,协调员,5297.4504126131
2,协谈,6634.2456756444
2,协谈岗,8503.487902611
2,单,3756.0837837545
2,单员,3143.7736605413
2,单员及,3560.909830074
2,单证,4493.6558650746
2,单证员,2522.3242863688
2,南沙,7518.537
2,印章,5354.5357136008
2,历任,11375.4153658116
2,厨师,3778.1322710532
2,县区,4584.780343074
2,及人伤,3222.537
2,及定,4739.9350526532
2,及运维,7808.0006745
2,反洗钱,7463.5387626206
2,发展,10645.3041437949
2,发展部,11393.7329545746
2,受托,7921.7204176997
2,受理,3912.7113845088
2,变更,8729.066568222
2,司机,4488.3459653128
2,各,3232.4525504428
2,合作,9270.7024220044
2,合同,4260.2658795881
2,合约,10787.4742239543
2,合规,9174.9857981037
2,后勤,3520.0598617965
2,后勤人员,3437.9637084512
2,后台,4844.4855945021
2,后援,7319.8209949216
2,后期,5581.3992779068
2,后期制作,4555.960896111
2,后续,5591.092566
2,员及,3342.2413865946
2,员外,10121.8409395812
2,员工,6606.6419827307
2,员工福利,8617.1732913144
2,呼入,5961.6753234245
2,呼出,3592.4830852675
2,呼叫,3717.3356553952
2,咨诉,6681.4086935691
2,咨询,3957.2162256043
2,咨询员,4212.4025800078
2,咨询师,9852.197708856
2,咨询部,6272.2032293055
2,品牌,9129.7905220746
2,品管,5642.3863160616
2,品质,6415.948338617
2,售前,5037.0808978023
2,售后,5004.3993961055
2,售后服务,4422.5767740745
2,商业,13546.6769513055
2,商务,5442.3232659573
2,商户,5370.537
2,四级,9851.1917270954
2,四部,5629.960896111
2,回访,3742.0709922753
2,团,5370.537
2,团体,7930.7002067192
2,团购,5888.805040659
2,团队,7523.6721534583
2,团险,7282.4342793391
2,团险业,8250.9438849096
2,团险部,6260.726504238
2,固定,10938.9454979616
2,固定资产,6161.6680345829
2,国内,7634.3224698
2,国内贸易,17302.47294
2,图书资料,4000.2345658425
2,在线,6079.2594340049
2,在职,4762.726570611
2,地区,3765.8831114428
2,地市级,5784.068349
2,场员,3084.837609498
2,坐席,4363.9068102578
2,培训,7632.3402314213
2,培训师,6433.9698352579
2,培训部,11365.8099826125
2,基层,10023.874343074
2,基金,16431.4765080317
2,堪,9532.1406924984
2,境外,13437.672396111
2,增值,6660.7091700555
2,增员,3059.5032863688
2,处,13702.9381360141
2,处处,17542.179
2,处处长,16882.4309106731
2,处室,16400.2485
2,处理,6417.7270856474
2,处长,20868.162395496
2,复,4420.6046745
2,复勘,6500.9755007268
2,复杂,6026.7641492042
2,复核,5710.262484006
2,外,4728.0645965532
2,外勘,4865.9083795532
2,外勤,4905.4799854808
2,外勤人员,5083.4435275821
2,外包,6608.524450611
2,外呼,6603.8931614336
2,外汇,8331.224566
2,外籍,4939.0008648321
2,外贸,4557.53175375
2,外资,13857.612840111
2,外资银行,8609.8633959012
2,多元,12504.0937629208
2,多次,15587.129010222
2,夜班,3741.384792222
2,大中华区,15023.216179611
2,大区,7877.7844348746
2,大型,10989.209349
2,大堂,4983.5828659358
2,大案,5923.0554251112
2,大额,4543.431343074
2,天平,6522.0460615122
2,太平洋,3072.605528148
2,太平洋保险,3813.648343074
2,契约,5334.0086035213
2,委派,8219.3963928321
2,媒介,8410.2236440308
2,媒体,7248.2262710532
2,学员,3759.5576745
2,安保,5308.1471114428
2,安全,7703.358493811
2,安邦,7897.786272222
2,官,12062.9201745
2,定,4151.2736487094
2,定价,9460.5718070406
2,定损,4563.081007076
2,实习,3133.7891484689
2,实习生,2652.7585931192
2,审批,6368.495563037
2,审核,5257.5014605011
2,审核员,5366.3721424649
2,审理,4369.5801138706
2,审计,10146.9419258907
2,审计员,10594.019236074
2,审计师,15815.350427537
2,客户,4488.9660672713
2,客户关系,4715.7990345593
2,客户服务,4661.5871879897
2,客户经理,5511.0444884051
2,客户资源,3654.0645965532
2,客户部,10142.9796725166
2,客服,4177.7939861275
2,客服部,5247.3670186805
2,宣传,6644.2397517151
2,宣传处,15313.2505257208
2,室,12369.5700192568
2,室主任,11417.946880518
2,家庭,6091.5282710532
2,家庭理财,4085.5921931064
2,对公,3142.2150693688
2,对外,5975.801784111
2,对账,4930.224566
2,导师,6414.2714780726
2,寿险,5245.1132250391
2,專員,4740.6197100248
2,小组,8567.2836016274
2,小组长,6008.3253680061
2,小额,8097.464349
2,展业,4903.4124770544
2,展区,12559.3046140812
2,岗,6121.8847374194
2,岗人,8413.265458611
2,岗人伤,4988.305236222
2,岗位,6184.5125242383
2,岗及,6500.2141460061
2,岗核,7789.805236611
2,岗银企,5784.068349
2,工会,5596.5293299303
2,工作,9970.7299704012
2,工作人员,6987.0371946748
2,工商银行,5864.915177361
2,工程,14031.6504953298
2,工程师,8080.6474125488
2,工行,10725.1696834992
2,市,4018.3317760757
2,市区,10639.145495148
2,市场,7022.919176081
2,市场总监,9348.0092961494
2,市场推广,6820.5725124982
2,市场策划,8054.6635789549
2,市场营销,7266.5260886505
2,市场营销部,4447.9317760757
2,市场调研,6431.2697371517
2,市场部,10571.3241074089
2,布吉,14459.303349
2,师人伤,4988.305236222
2,师原,16304.1369446922
2,帐,4728.881340111
2,常规,7890.6986745
2,干部,5249.519850314
2,平台,7256.567458611
2,平安,7529.9652347031
2,平安保险,5494.6046745
2,平面,7453.1653959012
2,平面设计,4996.1596726661
2,年金,5861.3917495904
2,广告,12435.081849
2,应届,2399.509852704
2,应收,5889.3502081332
2,应用,10729.3157226476
2,店,4294.7383492341
2,店出,2546.458833
2,店员,3190.756363205
2,店店,4792.380783
2,店点,5080.610343074
2,座席,4231.011641193
2,廉政,8170.5035676504
2,建设,8073.6327967375
2,开发,8640.7302623421
2,开发部,12028.4754213864
2,开展,15587.129010222
2,开拓,6247.9267497241
2,异地,5318.5086818055
2,张,12062.9201745
2,归档,3116.3821495714
2,录,3148.6185025
2,录入,2818.5315098711
2,录入员,3068.2594554654
2,录单,4572.665088222
2,往来,4728.881340111
2,征信,6521.1813784336
2,律师,8963.0036767617
2,律师助理,7040.3952885555
2,快递,4218.7105847694
2,总,10883.2068797007
2,总办,3481.960896111
2,总务,6413.3820095868
2,总助,10572.0249394712
2,总帐,8288.4920950387
2,总机,3175.698113521
2,总理,8894.0293426665
2,总监,11858.5833354557
2,总经办,10245.9086140812
2,总经理,12475.8736589908
2,总裁,13224.9221747428
2,总账会计,7090.7444177898
2,总部,12764.290790262
2,情报信息,5620.9523279298
2,意健险,6391.572758736
2,意外,10951.635639074
2,意外险,11174.5282446656
2,成员,6636.7627423602
2,成本,8378.2636068651
2,成本会计,5795.7292453374
2,战略,11224.2355297923
2,战略规划,14431.4646899196
2,房地产,7950.881340111
2,手续费,5577.3026745
2,打,3606.028570611
2,打印,4737.248783
2,打字,3079.3412712094
2,托管,8503.487902611
2,执行,11694.8441259139
2,执行官,16190.6261011513
2,扫描,3692.494630875
2,批改,3414.2827853055
2,承保,7359.7640044993
2,承保人,15664.4889685152
2,技术,11024.7741971846
2,技术主管,20979.7768795812
2,技术人员,7166.345014611
2,技术开发,10528.4618284541
2,技术支持,5767.1945591311
2,技术部,4799.0028885605
2,技能,6089.7017214012
2,投保,3806.3104780786
2,投诉,4736.5497277848
2,投资,8566.0549634043
2,护士,8669.9619747561
2,护理人员,9290.327152074
2,报价,5953.1644708117
2,报告,13196.772108792
2,报案,3517.2019809497
2,报表,8603.3480283757
2,报销,5321.961591
2,披露,8097.464349
2,押运,3651.147311148
2,抽检,6296.4673959012
2,担任,6407.3293806642
2,担当,7078.6206623523
2,拓展,7446.3946616194
2,招募,7097.7642149968
2,招商银行,3778.1322710532
2,招投标,20846.02292298
2,招生,3911.3257429037
2,招聘,4390.1502368269
2,招聘员工,7687.252199148
2,指导,5974.099372212
2,损,5216.5601811395
2,损员,4162.5547834272
2,损员核,3346.6046745
2,损失,16508.40542298
2,损定,3778.1322710532
2,损害赔偿,8964.6986745
2,损岗,5802.881340111
2,损核,5286.8124720888
2,授权,9197.801784111
2,接,3798.8336279848
2,接待,3336.4598327959
2,接线员,3757.2594873935
2,控制,9151.8137743579
2,推动,8694.5106335103
2,推广,5709.2884773262
2,推广部,17450.4505750408
2,推进,12610.692396111
2,推销员,3929.6362709058
2,摩托车,3691.967183568
2,操作,5757.5052862612
2,操作员,4444.5203964262
2,支,11224.5462730949
2,支付,3222.537
2,支持,6580.1149239849
2,支援,7743.6778428232
2,收,7887.4520394954
2,收付,3119.2624571235
2,收单,4362.2464689206
2,收单员,6235.225680222
2,收展,4768.1449239517
2,收展员,3658.2085387414
2,收展部,4990.221150942
2,收益,10938.9454979616
2,收费,5969.43658725
2,收费员,3934.7030349432
2,收银,3064.0239401892
2,收银员,3913.4884926642
2,收集,3125.008134537
2,政策,10087.2921687046
2,救援,4866.3917344603
2,教务,8464.3122043088
2,教学,8188.4526791175
2,教师,6840.5561664062
2,教授,5495.4987541438
2,教材,12062.9201745
2,教练,7596.4752697456
2,教育,12890.4265970166
2,数据,5554.8895504293
2,数据仓库,13405.018233222
2,数据分析,7535.1408308179
2,数据处理,9564.019047074
2,数据库,8263.2202552801
2,数据库管理员,9571.2794526928
2,数据录入,3598.1717366657
2,数据管理,5846.6145758276
2,整理,3153.2954389094
2,文书,4988.305236222
2,文化,6612.909575991
2,文员,3242.0432965829
2,文字,6407.3293806642
2,文案,4385.2581838117
2,文档,3741.384792222
2,文秘,5440.9318201154
2,新专,6009.647014611
2,新人,6974.6602015364
2,新型农村,3741.384792222
2,方向,6743.170935074
2,日语,4467.1598534443
2,早会,3778.1322710532
2,普通,6028.9993423281
2,暨,5232.056784111
2,曾任,13716.0026140812
2,最高,16304.1369446922
2,服务,5698.4973645887
2,服务中心,6942.2670758278
2,服务员,4052.803173111
2,服务处,19698.8561145
2,服务室,14339.7114127948
2,服务质量,5658.766560074
2,服务部,10581.9638773243
2,服部,5275.1256175122
2,木工,5784.068349
2,未决,3283.0390759619
2,本部,6683.022639074
2,机修工,3862.536824148
2,机动车,3913.4884926642
2,机房,7025.8077421269
2,机构,8814.0614189552
2,机要秘书,9483.4478800648
2,材料,2937.241788
2,松江,15740.2241140812
2,架构,16141.483506111
2,架构师,18740.6909456332
2,柜台,4099.085680358
2,柜员,4177.0295604778
2,柜面,5627.1740555804
2,查勘,4267.3240553733
2,查看,2546.458833
2,标准,6089.7017214012
2,标准件,4762.726570611
2,核,7756.9308956212
2,核价,5941.3196406223
2,核保,5642.15591719
2,核保及,7609.2142489654
2,核保员,7407.5209531845
2,核保处,17178.433728111
2,核保室,12495.9810076665
2,核保岗,4703.1537180151
2,核保师,10460.9925501863
2,核保核,8156.5331926847
2,核保科,6089.7017214012
2,核保部,13349.8574816001
2,核保风控,8237.7017214012
2,核单,3084.837609498
2,核岗,4990.5640698
2,核心,9463.276416148
2,核损,5789.8794875292
2,核损员,5131.7395012226
2,核损师,6235.225680222
2,核损部,9975.987012222
2,核算,7221.7040675581
2,核算员,4831.8558055821
2,核赔,6707.6991585477
2,案件,6141.0901741841
2,案外,9053.9152446656
2,桌面,4627.370349
2,档案,3470.5737068775
2,档案管理,4054.6162567262
2,检查,10624.6479243735
2,检测,3651.147311148
2,检验,6163.3219747407
2,检验员,4077.1942450151
2,正式,11339.5087160753
2,水工,5012.936349
2,水险,8798.682153735
2,永诚,3481.960896111
2,汇总,10444.722228111
2,汽车,4352.7447662365
2,汽车保险,4182.4147749268
2,沟通,8413.265458611
2,油漆工,5012.936349
2,法人,6692.6516745
2,法务,8080.4681252844
2,法律,10032.7355305019
2,法律事务,6890.4153984164
2,法律顾问,9350.8108042831
2,注册,5987.8239306008
2,活动,7651.8956908945
2,派,5504.9214906748
2,流程,8820.1944653477
2,流转,4627.370349
2,测试,5734.1136285231
2,海上保险,14788.7321745
2,海事,6940.766349
2,海外,6837.2389245
2,海淀,3797.9071287376
2,海运,3064.0239401892
2,消防,2944.767486074
2,清算,4942.766560074
2,渠道,7805.8094229534
2,满期,5104.9779442827
2,潜团,7937.2809413009
2,激励,4420.6046745
2,点,4023.2943780341
2,点出,3765.8831114428
2,点员,3663.262566
2,热线,3688.1269177289
2,焊工,4085.5921931064
2,片区,8481.7995938326
2,物业,7250.8289644204
2,物业管理,5133.9801476008
2,物损,5802.881340111
2,物控,7032.2080970648
2,物流,4998.6364611525
2,物理,9252.742343074
2,特别,9689.1156805694
2,特助,3568.0127463321
2,特殊,13997.0084354364
2,特险,6734.0006745
2,独立,7123.6632779068
2,猎头,6940.766349
2,现任,7248.2262710532
2,现场,5235.3255810096
2,班,3174.943227
2,班主任,5183.5468363776
2,班子成员,17235.2747862492
2,班长,5695.6496061131
2,理算,3971.0937114632
2,理财,6048.1535484171
2,理财产品,4085.5921931064
2,理财师,6368.026332221
2,理赔,5366.1384367458
2,生命,5585.0279756376
2,电信,3913.4884926642
2,电商,6605.4156225555
2,电子,5565.895846921
2,电子商务,7508.2899860902
2,电工,3944.6262680621
2,电焊工,4085.5921931064
2,电脑操作,3088.0079473924
2,电话,4763.0561871354
2,电话员,2042.455687272
2,电销,5696.2744532495
2,电销员,3742.5713783802
2,电销部,6555.200349
2,番禺,6444.537
2,疑案,6103.960255875
2,疑难,4085.5921931064
2,疑难案件,5895.5360352006
2,监察,8760.3746115856
2,监控,7033.3956211523
2,监督,5945.9071287376
2,监督岗,4103.960566
2,直属,7526.0159962272
2,直效,9016.194291111
2,直销,7318.9134937041
2,相关,5952.4720573446
2,相当于,14971.4132214012
2,督办,13405.018233222
2,督察,6009.647014611
2,督导,8028.1752496245
2,督导室,10445.6298886909
2,督导组,7169.0952913328
2,督训,6895.7574888214
2,短期,5919.424570611
2,研发,10274.7832837681
2,研究,9674.5673494548
2,研究员,9894.8536477496
2,研究室,15587.129010222
2,硬件,5838.5860665555
2,礼仪,2403.811227
2,社会保险,4503.3026745
2,社保,5661.5196592249
2,社区,4788.3769949696
2,福利,7537.5088991865
2,私人,11099.0290042777
2,科员,2670.1626677201
2,科室,7920.9424744534
2,科科长,8236.5616720122
2,科长,9166.2775969021
2,秘书,3779.7306590071
2,租赁,6507.594047074
2,移动,17212.819
2,程序员,6576.9786979506
2,税务,6322.7295900599
2,稽查,8871.4456044134
2,稽核,9275.2106198343
2,窗口,2891.920239747
2,站长,7518.537
2,第一,5501.6207418888
2,策划,7648.5910048841
2,策划人员,8097.464349
2,策略,15863.0763915
2,筹备,6932.8687065439
2,筹建,10121.685849
2,签单,4140.7174727766
2,签批,10038.6986745
2,算,7166.345014611
2,管,7417.873546549
2,管业,4537.0151114428
2,管培生,14499.2685
2,管家,6397.7445835821
2,管岗,6517.7769584904
